symbol-id;symbol-en;symbol-fi;category
2677;star_2;tähti;Tiede tähtitiede
2678;star_stacker;lelu;Vapaa-aika lelut
2679;starfish;meritähti;Eläimet muut selkärangattomat
2680;steak;pihvi;Ruoka liha
2681;steam_train;höyryjuna;Liikenne raideliikenne
2682;steamer;höyrykeitin;Ruoka välineet
2683;step_brother;velipuoli;Ihmiset suhteet
2684;step_by_step;askeltaa;Apuvälineet
2685;step_dad_parent;isäpuoli;Ihmiset suhteet
2686;step_daughter_1;tytärpuoli;Ihmiset suhteet
2687;step_daughter_2;tytärpuoli;Ihmiset suhteet
2688;step_mum_parent;äitipuoli;Ihmiset suhteet
2689;step_sister;sisarpuoli;Ihmiset suhteet
2690;step_son_1;poikapuoli;Ihmiset suhteet
2691;step_son_2;poikapuoli;Ihmiset suhteet
2692;stereo;stereo;Tekniikka media
2693;stethoscope;stetoskooppi;Terveys sairaalatarvikkeet
2694;stick;keppi;Kasvit ja puut
2695;stickers;tarrat;Vapaa-aika lelut
2696;sticky;tahmea;Kuvaileva tila
2697;sting_bee;ampiaisen pistos;Terveys terveydentila
2698;stir_fry;wokki;Ruoka ruuanlaitto
2699;stir_fry_,_to;wokata;Ruoka ruuanlaitto
2700;stir_mix_,_to;sekoittaa;Ruoka ruuanlaitto
2701;stirrups;jalustimet;Urheilu urheiluvälineet
2702;stoat;kärppä;Eläimet nisäkkäät
2703;stock;liemi;Ruoka ainekset
2704;stock_cubes;liemikuutiot;Ruoka ainekset
2705;stomach;maha;Terveys kehonosat
2706;stomach_1;maha;Terveys kehonosat
2707;stomach_ache;vatsakipu;Terveys terveydentila
2708;stone;kivi;Kasvit ja puut
2709;stool;jakkara;Rakennukset huonekalut
2710;straight;suora;Kuvaileva muoto
2711;strain_,_to;siivilöidä;Ruoka ruuanlaitto
2712;straw;pilli;Ruoka välineet
2713;strawberry;mansikka;Ruoka hedelmät
2714;strawberry_jam;mansikkahillo;Ruoka jälkiruuat ja herkut
2715;string;naru;Rakennukset tarvikkeet
2716;striped;raidallinen;Kuvaileva tila
2717;stroke_,_to;silittää;Eläimet eläintenhoito
2718;strong;vahva;Ihmiset kuvaileva
2719;stubble;sänki;Ihmiset kuvaileva
2720;stuffing;täytteet;Ruoka viljatuotteet ja leivonta
2721;subsoil;pohjamaa;Tiede
2722;subtract;vähentää;Numerot laskutoimitukset
2723;sugar_bowl;sokerikulho;Ruoka välineet
2724;sugar_brown;ruskea sokeri;Ruoka ainekset
2725;sugar_white;sokeri;Ruoka ainekset
2726;suit_-_ladys;puku;Vaatteet muut
2727;suit_-_mans;puku;Vaatteet muut
2728;suitcase_1;matkalaukku;Matkustus
2729;suitcase_2;matkalaukku;Matkustus
2730;sum;laskutehtävä;Numerot laskutoimitukset
2731;summer;kesä;Kuvaileva aika
2732;sun;aurinko;Kuvaileva aika
2733;sun_lounger;aurinkotuoli;Matkustus
2734;sunglasses;aurinkolasit;Vaatteet tarvikkeet
2735;sunscreen;aurinkovoide;Terveys hoitotarvikkeet
2736;surgery_health_centre;terveyskeskus;Rakennukset julkiset
2737;surprised_lady;yllättynyt;Ihmiset tunteet
2738;surprised_man;yllättynyt;Ihmiset tunteet
2739;swan;joutsen;Eläimet linnut
2740;sweatshirt;collegepaita;Vaatteet muut
2741;swede;lanttu;Ruoka vihannekset ja salaatit
2742;sweet;makeinen;Ruoka jälkiruuat ja herkut
2743;sweet_2;makeaa;Ruoka ruokailu
2744;sweet_potato;bataatti;Ruoka vihannekset ja salaatit
2745;sweetcorn;maissi;Ruoka vihannekset ja salaatit
2746;swim_,_to;uida;Urheilu
2747;swimming_cap;uimalakki;Vaatteet urheilu
2748;swimming_class;uimatunti;Työ ja koulu
2749;swimming_costume;uimapuku;Vaatteet urheilu
2750;swimming_trunks;uimahousut;Vaatteet urheilu
2751;swing;keinu;Vapaa-aika leikkikenttä
2752;swing_,_to;keinua;Vapaa-aika leikkikenttä
2753;swiss_roll;kääretorttu;Ruoka jälkiruuat ja herkut
2754;switch_access;kytkinkäyttö;Tekniikka tietokoneet
2755;switch_low_profile_1;hipaisukytkin;Apuvälineet
2756;switch_low_profile_2;kytkin;Apuvälineet
2757;switch_low_profile_3;hipaisukytkin;Apuvälineet
2758;switch_mount;kytkinvarsi;Apuvälineet
2759;switch_on_television_,_to;käynnistää televisio;Tekniikka TV
2760;syringe;ruisku;Terveys sairaalatarvikkeet
2761;T;T;Aakkoset
2762;t_-_lower_case;t;Aakkoset
2763;table;pöytä;Rakennukset huonekalut
2764;table_2;pöytä;Rakennukset huonekalut
2765;table_cloth;pöytäliina;Ruoka välineet
2766;tablecloth;pöytäliina;Ruoka ruokailu
2767;tablet_blister_pack;lääkepakkaus;Terveys sairaalatarvikkeet
2768;tablets;pillerit;Terveys sairaalatarvikkeet
2769;take_a_work_break_,_to;tauko;Ihmiset toiminta
2770;take_off_cap_,_to;lakki päästä;Terveys hoitotoimet
2771;takeaway_burger;kotipaketti;Ruoka annokset
2772;takeaway_burger_and_chips;kotipaketti;Ruoka annokset
2773;takeaway_chinese;kotipaketti;Ruoka annokset
2774;takeaway_container;kotipaketti;Ruoka annokset
2775;takeaway_indian;kotipaketti;Ruoka annokset
2776;takeaway_pizza;kotipaketti;Ruoka annokset
2777;tall;korkea;Ihmiset kuvaileva
2778;tampon;tampooni;Terveys hoitotarvikkeet
2779;tap;hana;Terveys hoitotarvikkeet
2780;tape_measure;mittanauha;Työkalut työpaja
2781;tape_recorder;nauhuri;Tekniikka muut
2782;tart;piirakka;Ruoka jälkiruuat ja herkut
2783;tartan;skottikangas;Vaatteet muut
2784;taste_,_to;maistaa;Ruoka ruokailu
2785;tattoo;tatuointi;Ihmiset kuvaileva
2786;taxi;taksi;Liikenne tieliikenne
2787;taxi_driver_1a;taksikuski;Ihmiset ammatit
2788;taxi_driver_1b;taksikuski;Ihmiset ammatit
2789;taxi_driver_1c;taksikuski;Ihmiset ammatit
2790;taxi_driver_1d;taksikuski;Ihmiset ammatit
2791;taxi_driver_2a;taksikuski;Ihmiset ammatit
2792;taxi_driver_2b;taksikuski;Ihmiset ammatit
2793;taxi_driver_2c;taksikuski;Ihmiset ammatit
2794;taxi_driver_2d;taksikuski;Ihmiset ammatit
2795;tea;tee;Juomat
2796;tea_bag;teepussi;Juomat
2797;tea_instant;teejauhe;Juomat
2798;tea_spoon;teelusikka;Ruoka välineet
2799;tea_time;teeaika;Kuvaileva aika
2800;tea_towel;astiapyyhe;Ruoka välineet
2801;teacher_1a;opettaja;Ihmiset ammatit
2802;teacher_1b;opettaja;Ihmiset ammatit
2803;teacher_2a;opettaja;Ihmiset ammatit
2804;teacher_2b;opettaja;Ihmiset ammatit
2805;teapot;teepannu;Ruoka välineet
2806;technology;teknolologia;Tekniikka muut
2807;teddy_bear;nalle;Vapaa-aika lelut
2808;teeth;hampaat;Terveys kehonosat
2809;teeth_2;hampaat;Terveys kehonosat
2810;telephone_handset;puhelinluuri;Tekniikka puhelin
2811;telephone_toy;lelupuhelin;Vapaa-aika lelut
2812;temple;ohimo;Terveys kehonosat
2813;ten;kymmenen;Numerot
2814;tennis;tennis;Urheilu
2815;terracotta;terrakotta;Taide värit
2816;test;tentti;Työ ja koulu
2817;test_tube;koeputki;Tiede
2818;text_mobile_message_,_to;tekstata;Tekniikka puhelin
2819;text_phone;näppäinpuhelin;Tekniikka puhelin
2820;theme_park;huvipuisto;Matkustus
2821;thermometer;lämpömittari;Terveys sairaalatarvikkeet
2822;thermometer_2;lämpömittari;Tiede
2823;thick;paksu;Kuvaileva määrä
2824;thigh;reisi;Terveys kehonosat
2825;thin;ohut;Ihmiset kuvaileva
2826;thin_2;ohut;Kuvaileva määrä
2827;thirsty;janoinen;Ruoka ruokailu
2828;thirteen;kolmetoista;Numerot
2829;thirty;kolmekymmentä;Numerot
2830;this_month;tämä kuukausi;Kuvaileva aika
2831;this_week;tämä viikko;Kuvaileva aika
2832;thousand;tuhat;Numerot
2833;three;kolme;Numerot
2834;three_dots;kolme pistettä;Numerot
2835;three_quarters;kolme neljäsosaa;Kuvaileva määrä
2836;three_wise_kings;kolme viisasta miestä;Uskonto henkilö
2837;throat;kurkku;Terveys kehonosat
2838;through;läpi;Kuvaileva suunta
2839;thumb;peukalo;Terveys kehonosat
2840;thumbs;peukalot;Terveys kehonosat
2841;thunder_storm;ukkosmyrsky;Ympäristö sää
2842;tidy_up_,_to;siivota;Rakennukset kotityöt
2843;tie;solmio;Vaatteet muut
2844;tie_2_,_to;solmia;Terveys hoitotoimet
2845;tiger;tiikeri;Eläimet nisäkkäät
2846;tights;sukkahousut;Vaatteet muut
2847;time_out;tauko;Työ ja koulu
2848;timer_2;ajastin;Ruoka välineet
2849;tin;vuoka;Ruoka välineet
2850;tin_can;purkki;Ruoka annokset
2851;tin_foil;folio;Ruoka välineet
2852;tinned_apricots;säilykeaprikoosi;Ruoka hedelmät
2853;tinned_cherries;säilykekirsikat;Ruoka hedelmät
2854;tinned_mushroom_soup;seinikeitto;Ruoka annokset
2855;tinned_peaches;säilykepersikat;Ruoka hedelmät
2856;tinned_pears;säilykepäärynät;Ruoka hedelmät
2857;tinned_peas;säilykeherneet;Ruoka hedelmät
2858;tinned_pineapple;säilykeananas;Ruoka hedelmät
2859;tinned_plums;säilykeluumu;Ruoka hedelmät
2860;tinned_sweetcorn;säilykemaissi;Ruoka vihannekset ja salaatit
2861;tinned_tomato;säilyketomaatti;Ruoka vihannekset ja salaatit
2862;tinsel;hopealanka;Juhlat välineet
2863;tippex;korjauslakka;Työ ja koulu
2864;tissues;nenäliina;Terveys hoitotarvikkeet
2865;toad;rupikonna;Eläimet matelijat
2866;toast;paahtoleipä;Ruoka välineet
2867;toaster;leivänpaahdin;Ruoka välineet
2868;today;tänään;Kuvaileva aika
2869;toe_nail;varpaankynsi;Terveys kehonosat
2870;toilet;vessa;Terveys hoitotarvikkeet
2871;toilet_,_go_to_the;mennä vessaan;Terveys hoitotarvikkeet
2872;toilet_roll;vessapaperirulla;Terveys hoitotarvikkeet
2873;toilets;vessat;Apuvälineet merkit
2874;tomato;tomaatti;Ruoka vihannekset ja salaatit
2875;tomato_juice;tomaattimehu;Juomat
2876;tomato_slice;tomaattiviipale;Ruoka vihannekset ja salaatit
2877;tomb_1;hautakammio;Rakennukset julkiset
2878;tomb_2;hautakammio;Rakennukset julkiset
2879;tomorrow;huomenna;Kuvaileva aika
2880;tongs;pihdit;Ruoka välineet
2881;tongue;kieli;Terveys kehonosat
2882;tooth;hammas;Terveys kehonosat
2883;toothache;hammassärky;Terveys terveydentila
2884;toothbrush;hammasharja;Terveys hoitotarvikkeet
2885;toothbrush_electric;sähköhammasharja;Terveys hoitotarvikkeet
2886;toothpaste;hammastahna;Terveys hoitotarvikkeet
2887;top;päällä;Kuvaileva sijainti
2888;top_2;päällä;Kuvaileva sijainti
2889;topsoil;pintamaa;Tiede
2890;torch;taskulamppu;Tekniikka muut
2891;torch_2;soihtu;Urheilu urheiluvälineet
2892;torch_3;soihtu;Urheilu urheiluvälineet
2893;tortoise;kilpikonna;Eläimet matelijat
2894;toss_pancake_,_to;heittää räiskälettä;Ruoka viljatuotteet ja leivonta
2895;touch_screen;kosketusnäyttö;Tekniikka tietokoneet
2896;toupee;hiuslisäke;Terveys hoitotarvikkeet
2897;towel;pyyhe;Terveys hoitotarvikkeet
2898;toy_box;lelulaatikko;Vapaa-aika lelut
2899;toy_car;leluauto;Vapaa-aika lelut
2900;toy_soldier;lelusotilas;Vapaa-aika lelut
2901;toys;leikkikalut;Vapaa-aika lelut
2902;trachea;henkitorvi;Terveys kehonosat
2903;tracksuit;verryttelypuku;Vaatteet urheilu
2904;tractor;traktori;Liikenne tieliikenne
2905;traffic_lights;liikennevalot;Liikenne tieliikenne
2906;train;juna;Liikenne raideliikenne
2907;trainers;lenkkikengät;Vaatteet muut
2908;trampoline;trampoliini;Urheilu urheiluvälineet
2909;trampoline_,_to;pomppia trampoliinissa;Urheilu
2910;transparent;läpinäkyvä;Tiede
2911;trap;ansa;Eläimet Muut
2912;trapezium;puolisuunnikas;Kuvaileva muoto
2913;travel;matkustaa;Matkustus
2914;tray;tarjotin;Ruoka välineet
2915;tree;puu;Kasvit ja puut
2916;tree_ornament_chocolate;suklaakoriste;Juhlat välineet
2917;tree_trunk;puun runko;Kasvit ja puut
2918;triangle_acute;teräväkulmainen kolmio;Kuvaileva muoto
2919;triangle_equilateral;tasasivuinen kolmio;Kuvaileva muoto
2920;triangle_isosceles;tasakylkinen kolmio;Kuvaileva muoto
2921;triangle_obtuse;tylppäkulmainen kolmio;Kuvaileva muoto
2922;triangle_right-angled;suorakulmainen kolmio;Kuvaileva muoto
2923;triangle_scalene;epäsäännöllinen kolmio;Kuvaileva muoto
2924;trick_or_treat;karkki tai kepponen;Juhlat tapahtumat
2925;tripod;kolmijalka;Tiede
2926;trousers;housut;Vaatteet muut
2927;trowel;istutuslapio;Työkalut puutarha
2928;t-shirt;t-paita;Vaatteet muut
2929;tulip;tulppaani;Kasvit ja puut
2930;tuna;tonnikala;Ruoka kala ja äyriäisruuat
2931;turkey;kalkkuna;Eläimet linnut
2932;turkey_2;kalkkuna;Eläimet linnut
2933;turn_down_heat_,_to;vähennä lämpöä;Ruoka ruuanlaitto
2934;turn_off_light_switch_,_to;sammuta valot;Tekniikka muut
2935;turn_on_light_switch_,_to;valot päälle;Tekniikka muut
2936;turn_up_heat_,_to;lisää lämpöä;Ruoka ruuanlaitto
2937;turnip;nauris;Ruoka vihannekset ja salaatit
2938;turtle;kilpikonna;Eläimet matelijat
2939;tv_drama;draamasarja;Tekniikka TV
2940;twelve;kaksitoista;Numerot
2941;twenty;kaksikymmentä;Numerot
2942;twenty_five_percent;neljäsosa;Kuvaileva määrä
2943;two;kaksi;Numerot
2944;two_dots;kaksi pistettä;Numerot
2945;two_thirds;kaksi kolmasosaa;Kuvaileva määrä
2946;U;U;Aakkoset
2947;u_-_lower_case;u;Aakkoset
2948;ugly;ruma;Ihmiset kuvaileva
2949;umbrella;sateenvarjo;Vaatteet tarvikkeet
2950;unbuckle_,_to;avata solki;Terveys hoitotoimet
2951;unbutton_,_to;avata napit;Terveys hoitotoimet
2952;uncle_maternal;eno;Ihmiset suhteet
2953;uncle_paternal;setä;Ihmiset suhteet
2954;under_1;alla;Kuvaileva sijainti
2955;underarm;kainalo;Terveys kehonosat
2956;underarm_hair;kainalokarvat;Terveys kehonosat
2957;underground_sign;metrokyltti;Liikenne raideliikenne
2958;underground_train;metro;Liikenne raideliikenne
2959;undress_,_to;riisua;Terveys hoitotoimet
2960;untie_,_to;avata solmio;Terveys hoitotoimet
2961;up;ylös;Kuvaileva suunta
2962;upper_arm;olkavarsi;Terveys kehonosat
2963;Uranus;Uranus;Tiede tähtitiede
2964;usb_stick;muistitikku;Tekniikka tietokoneet
2965;use_computer_,_to;käyttää tietokonetta;Tekniikka tietokoneet
2966;V;V;Aakkoset
2967;v_-_lower_case;v;Aakkoset
2968;vacuum_cleaner_1;pölynimuri;Rakennukset tarvikkeet
2969;vacuum_cleaner_2;pölynimuri;Rakennukset tarvikkeet
2970;vacuum_cleaner_hand_held;rikkaimuri;Rakennukset tarvikkeet
2971;vagina;emätin;Terveys kehonosat
2972;van;pakettiauto;Liikenne tieliikenne
2973;varnish;lakka;Työkalut työpaja
2974;vase;vaasi;Rakennukset tarvikkeet
2975;vegetables;vihannekset;Ruoka vihannekset ja salaatit
2976;Venus;Venus;Tiede tähtitiede
2977;vertical_blinds;lamelliverhot;Rakennukset tarvikkeet
2978;vest;liivi;Vaatteet muut
2979;vice;ruuvipenkki;Työkalut työpaja
2980;video_camera;videokamera;Tekniikka media
2981;video_player;videonauhuri;Tekniikka media
2982;video_tape;videonauha;Tekniikka media
2983;vine;viiniköynnös;Kasvit ja puut
2984;vinegar;etikka;Ruoka ainekset
2985;visitor_1a;vierailja;Ihmiset ammatit
2986;visitor_1b;vierailja;Ihmiset ammatit
2987;visor;visiiri;Vaatteet muut
2988;visor_2;visiiri;Vaatteet urheilu
2989;volleyball;lentopallo;Urheilu
2990;vomit_,_to;oksentaa;Terveys terveydentila
2991;vulture;korppikotka;Eläimet linnut
2992;W;W;Aakkoset
2993;w_-_lower_case;w;Aakkoset
2994;wafer;vohveli;Ruoka jälkiruuat ja herkut
2995;wag_tail_,_to;heiluttaa häntää;Eläimet ominaisuudet
2996;wag_tail_2_,_to;heiluttaa häntää;Eläimet ominaisuudet
2997;waistcoat;liivit;Vaatteet muut
2998;walk_dog_,_to;kävelyttää koiraa;Eläimet eläintenhoito
2999;walking_frame;kävelytuki;Terveys sairaalatarvikkeet
3000;walking_stick;kävelykeppi;Terveys sairaalatarvikkeet
3001;walkman;walkman;Tekniikka media
3002;wall;seinä;Rakennukset rakenne
3003;wallet;lompakko;Vaatteet tarvikkeet
3004;walnut;saksanpähkinä;Ruoka pähkinät
3005;walrus;mursu;Eläimet kalat ja merenelävät
3006;wardrobe;vaatekaappi;Rakennukset huonekalut
3007;warm_clothes;lämpimät vaatteet;Vaatteet muut
3008;warm_fire;lämmitellä;Kuvaileva tila
3009;warning_light;huomiovalo;Tekniikka muut
3010;wash_clothes_,_to;pyykätä;Rakennukset kotityöt
3011;wash_face_,_to;kasvojen pesu;Terveys hoitotoimet
3012;wash_hands_,_to;käsien pesu;Terveys hoitotoimet
3013;wash_up_,_to;peseytyä;Rakennukset kotityöt
3014;wash_vegetables_,_to;huuhdella vihannekset;Ruoka ruuanlaitto
3015;washing_machine;pesukone;Rakennukset Laitteet
3016;washing_powder;pesuaine;Rakennukset tarvikkeet
3017;washing_up_bowl;pyykkikori;Rakennukset tarvikkeet
3018;washing_up_liquid;huuhteluaine;Rakennukset tarvikkeet
3019;wasp;ampiainen;Eläimet hämähäkit ja hyönteiset
3020;waste_paper_bin;roskakori;Rakennukset tarvikkeet
3021;watch;rannekello;Vaatteet korut
3022;water;vesi;Juomat
3023;water_bottle_hamster;hamsterin vesisäilö;Eläimet ruokinta
3024;water_bowl;vesikulho;Eläimet ruokinta
3025;water_pistol;vesipistooli;Vapaa-aika lelut
3026;water_plants_,_to;kastella kasvit;Rakennukset kotityöt
3027;water_table;vesipöytä;Vapaa-aika lelut
3028;watering_can;kastelukannu;Työkalut puutarha
3029;watermelon;vesimeloni;Ruoka hedelmät
3030;waterproof;vedenkestävä;Tiede
3031;wavy;aaltoileva;Kuvaileva muoto
3032;weak_link;heikko lenkki;Kuvaileva tila
3033;web_address;verkkotunnus;Tietotekniikka
3034;webbed_foot;räpylä;Eläimet ominaisuudet
3035;webcam;nettikamera;Tekniikka tietokoneet
3036;weeds;rikkaruoho;Kasvit ja puut
3037;week;arkipäivät;Kuvaileva aika
3038;week_1;viikko;Kuvaileva aika
3039;weekend;viikonloppu;Kuvaileva aika
3040;weigh_,_to;punnita;Kuvaileva määrä
3041;wellington_boots;kumisaappaat;Vaatteet muut
3042;west;länsi;Kuvaileva suunta
3043;wet;märkä;Kuvaileva tila
3044;wet_1;märkä;Kuvaileva tila
3045;what;mikä;Kysymykset
3046;wheelbarrow;kottikärry;Työkalut puutarha
3047;wheelchair;pyörätuoli;Liikenne tieliikenne
3048;wheelchair_and_switch_mount;pyörätuoli painikkeella;Apuvälineet
3049;wheelchair_communication_aid;pyörätuoli ja kommunikointilaite;Apuvälineet
3050;wheelie_bin;jätesäiliö;Rakennukset tarvikkeet
3051;wheelie_bin_2;kierrätyspaperisäiliö;Rakennukset tarvikkeet
3052;wheelie_bin_3;ekoroskis;Rakennukset tarvikkeet
3053;when;milloin;Kysymykset
3054;where;missä;Kysymykset
3055;where_1;minne;Kysymykset
3056;which;kumpi;Kysymykset
3057;whisk;vispilä;Ruoka välineet
3058;whisk_,_to;vispata;Ruoka ruuanlaitto
3059;whiskers;viiksikarvat;Eläimet ominaisuudet
3060;white;valkoinen;Taide värit
3061;whiteboard;valkotaulu;Rakennukset Laitteet
3062;who;kuka;Kysymykset
3063;whole;kokonainen;Kuvaileva määrä
3064;why;miksi;Kysymykset
3065;wife;vaimo;Ihmiset suhteet
3066;wig_1;peruukki;Terveys hoitotarvikkeet
3067;wig_2;peruukki;Terveys hoitotarvikkeet
3068;Wii;Wii;Tekniikka media
3069;Wii_Fit;Wii Fit;Tekniikka media
3070;window;ikkuna;Rakennukset rakenne
3071;windpipe;henkitorvi;Terveys kehonosat
3072;wine;viini;Juomat
3073;wing;siipi;Eläimet ominaisuudet
3074;winner;voittaja;Urheilu
3075;winter;talvi;Kuvaileva aika
3076;wipe_table_,_to;pyyhkiä pöytä;Rakennukset kotityöt
3077;wire_break;jakorasia;Tekniikka muut
3078;wishbone;toivomusluu;Ruoka siipikarja
3079;witch;noita;Juhlat välineet
3080;witches_hat;noitahattu;Juhlat välineet
3081;wolf;susi;Eläimet nisäkkäät
3082;wood;puu;Työkalut työpaja
3083;wood_lathe;sorvi;Työkalut työpaja
3084;wooden_spoon;puulusikka;Ruoka välineet
3085;woodstain;petsi;Työkalut työpaja
3086;wool;villa;Rakennukset tarvikkeet
3087;work_,_to;työskennellä;Työkalut Toiminta
3088;work_book;tehtäväkirja;Työ ja koulu
3089;worksheet;lomake;Työ ja koulu
3090;world;maapallo;Tiede tähtitiede
3091;worried_lady;huolestunut nainen;Ihmiset tunteet
3092;worried_man;huolestunut mies;Ihmiset tunteet
3093;wrap_,_to;paketoida;Juhlat tapahtumat
3094;wrapping_paper;lahjapaperi;Juhlat välineet
3095;wrench;jakoavain;Työkalut työpaja
3096;wrinkled;ryppyinen;Ihmiset kuvaileva
3097;wrist;ranne;Terveys kehonosat
3098;wrong_thought;väärin ajateltu;Ihmiset kuvaileva
3099;X;X;Aakkoset
3100;x_-_lower_case;x;Aakkoset
3101;xray;röntgen;Terveys sairaalatarvikkeet
3102;xylophone;ksylofoni;Musiikki instrumentit
3103;Y;Y;Aakkoset
3104;y_-_lower_case;y;Aakkoset
3105;yellow;keltainen;Taide värit
3106;yesterday;eilen;Kuvaileva aika
3107;yogurt;jogurtti;Ruoka maitotuotteet
3108;yorkshire_pudding;yorkshiren vanukas;Ruoka annokset
3109;young;nuori;Ihmiset kuvaileva
3110;yo-yo;jojo;Vapaa-aika lelut
3111;yucky;ällöttävä;Ruoka ruokailu
3112;yule_log;kääretorttu;Juhlat välineet
3113;yummy;herkullista;Ruoka ruokailu
3114;Z;Z;Aakkoset
3115;z_-_lower_case;z;Aakkoset
3116;zebra;seepra;Eläimet nisäkkäät
3117;zebra_crossing;suojatie;Liikenne tieliikenne
3118;Zero;nolla;Numerot
3119;zip;vetoketju;Vaatteet tarvikkeet
3120;arrest_,_to;pidättää;Ihmiset tekeminen
3121;ask_,_to;kysyä;Ihmiset tekeminen
3122;attract_,_to;vetää puoleensa;Ihmiset tekeminen
3123;bend_,_to;kumartua;Ihmiset tekeminen
3124;bend_2_,_to;kumartua;Ihmiset tekeminen
3125;bite_,_to;purra;Ihmiset tekeminen
3126;blink_,_to;räpäyttää;Ihmiset tekeminen
3127;blow_,_to;puhaltaa;Ihmiset tekeminen
3128;blow_kiss_,_to;lentosuukko;Ihmiset tekeminen
3129;bounce_,_to;pomppia;Ihmiset tekeminen
3130;bounce_ball_,_to;pomppia;Ihmiset tekeminen
3131;box_,_to;nyrkkeillä;Ihmiset tekeminen
3132;bring_,_to;tuoda;Ihmiset tekeminen
3133;build_,_to;rakentaa;Ihmiset tekeminen
3134;burn_2_,_to;polttaa;Ihmiset tekeminen
3135;call_out_,_to;kutsua;Ihmiset tekeminen
3136;camp_,_to;leiriytyä;Ihmiset tekeminen
3137;carry_,_to;kantaa;Ihmiset tekeminen
3138;carry_books_,_to;kantaa kirjoja;Ihmiset tekeminen
3139;carve_meat_,_to;paloitella;Ihmiset tekeminen
3140;carve_wood_,_to;veistää;Ihmiset tekeminen
3141;catch_,_to;saada kiinni;Ihmiset tekeminen
3142;catch_2_,_to;saada kiinni;Ihmiset tekeminen
3143;celebrate_1_,_to;juhlia;Ihmiset tekeminen
3144;change_,_to;muuttua;Ihmiset tekeminen
3145;change_clothes_,_to;vaihtaa vaatteet;Ihmiset tekeminen
3146;change_mind_,_to;muuttaa mieltä;Ihmiset tekeminen
3147;change_weather_,_to;säämuutos;Ympäristö sää
3148;chase_,_to;takaa-ajaa;Ihmiset tekeminen
3149;cheat_,_to;luntata;Ihmiset tekeminen
3150;chew_,_to;pureskella;Ihmiset tekeminen
3151;choke_,_to;tukehtua;Ihmiset tekeminen
3152;chop_wood_,_to;pilkkoa;Ihmiset tekeminen
3153;clap_hands_,_to;taputtaa;Ihmiset tekeminen
3154;climb_down_,_to;laskeutua;Ihmiset tekeminen
3155;climb_tree_,_to;kiivetä puuhun;Ihmiset tekeminen
3156;climb_up_,_to;kiivetä;Ihmiset tekeminen
3157;close_,_to;sulkea;Ihmiset tekeminen
3158;close_door_,_to;sulkea ovi;Ihmiset tekeminen
3159;collect_,_to;kerätä;Ihmiset tekeminen
3160;come_,_to;tulla;Ihmiset tekeminen
3161;communicate_,_to;kommunikoida;Ihmiset tekeminen
3162;computer_folder;tiedostokansio;Tekniikka tietokoneet
3163;copy_,_to;kopioida;Ihmiset tekeminen
3164;count_,_to;laskea;Ihmiset tekeminen
3165;count_2_,_to;laskea;Ihmiset tekeminen
3166;crawl_,_to;ryömiä;Ihmiset tekeminen
3167;cross_fingers_,_to;ristiä sormet;Ihmiset tekeminen
3168;crouch_,_to;kyykistyä;Ihmiset tekeminen
3169;crumple_paper_,_to;rypistää;Ihmiset tekeminen
3170;cut_,_to;leikata;Ihmiset tekeminen
3171;cut_with_scissors_,_to;saksia;Ihmiset tekeminen
3172;dance_,_to;tanssia;Ihmiset tekeminen
3173;dance_2_,_to;tanssia;Ihmiset tekeminen
3174;dance_3_,_to;tanssia;Ihmiset tekeminen
3175;daydream_,_to;haaveilla;Ihmiset tekeminen
3176;decorate_,_to;maalata;Ihmiset tekeminen
3177;deliver_,_to;toimittaa;Ihmiset tekeminen
3178;deliver_2_,_to;toimittaa;Ihmiset tekeminen
3179;dial_,_to;soittaa;Ihmiset tekeminen
3180;die_,_to;kuolla;Ihmiset tekeminen
3181;dig_,_to;kaivaa;Ihmiset tekeminen
3182;dig_2_,_to;kaivaa;Ihmiset tekeminen
3183;dive_,_to;sukeltaa;Ihmiset tekeminen
3184;download_,_to;ladata;Tekniikka tietokoneet
3185;draw_,_to;piirtää;Ihmiset tekeminen
3186;dream_,_to;nähdä unta;Ihmiset tekeminen
3187;drink_2_,_to;juoda;Ihmiset tekeminen
3188;drink_3_,_to;juoda;Ihmiset tekeminen
3189;drip_,_to;tippua;Ihmiset tekeminen
3190;drive_,_to;ajaa autolla;Ihmiset tekeminen
3191;drown_,_to;hukkua;Ihmiset tekeminen
3192;eat_,_to;syödä;Ihmiset tekeminen
3193;eat_1_,_to;syödä;Ihmiset tekeminen
3194;eat_2_,_to;syödä;Ihmiset tekeminen
3195;escape_,_to;paeta;Ihmiset tekeminen
3196;fall_off_,_to;pudota;Ihmiset tekeminen
3197;fall_over_,_to;kaatua;Ihmiset tekeminen
3198;fasten_,_to;kiinnittää;Ihmiset tekeminen
3199;feed_someone_,_to;syöttää;Ihmiset tekeminen
3200;feed_someone_2_,_to;syöttää;Ihmiset tekeminen
3201;fight_,_to;tapella;Ihmiset tekeminen
3202;file_metal_,_to;viilata;Ihmiset tekeminen
3203;file_wood_,_to;viilata;Ihmiset tekeminen
3204;fill_2_,_to;kaataa;Ihmiset tekeminen
3205;find_,_to;löytää ;Ihmiset tekeminen
3206;flip_coin_,_to;heittää kolikkoa;Ihmiset tekeminen
3207;forward_wind;kelaus eteenpäin;Ihmiset tekeminen
3208;fried_breakfast;paistettu aamiainen;Ihmiset tekeminen
3209;get_,_to;saada;Ihmiset tekeminen
